Date,Closing Price (USD),active_addresses,hash_rate,btc_left,total_addresses,difficulty,total_fees,fed_assets,GLD,IYE,SLV,SPY,TLT,UUP,NYFed_inflation,Google_popularity,FINX,QQQ,RIOT,Open_Interest_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All
2018-03-15,7895.98875,617134.0,2.34513896340753e+19,4078700.0,380099682.0,1.41330451057245e+22,36.64624829,4406395.714285715,124.900002,36.830002,15.45,275.0,120.239998,23.559999,3.0829618489999997,23.0,24.49,171.53,7.51,6429.0,3898.0,5614.0,2531.0,815.0
2018-03-16,8039.6025,593929.0,2.57757556642001e+19,4076750.0,380370755.0,1.41330451057245e+22,29.65177072,4405533.428571428,124.599998,37.169998,15.39,274.200012,119.809998,23.620001,3.0829618489999997,23.0,24.42,171.02,8.29,6429.0,3898.0,5614.0,2531.0,815.0
2018-03-17,8206.555,460732.0,2.41402189624677e+19,4074887.5,380594412.0,1.41330451057245e+22,21.51541723,4404671.142857143,124.599998,37.169998,15.39,274.200012,119.809998,23.620001,3.0829618489999997,23.0,24.42,171.02,8.29,6429.0,3898.0,5614.0,2531.0,815.0
2018-03-18,7667.99,534900.0,2.53047936093532e+19,4073000.0,380832332.0,1.48715063311814e+22,25.33293823,4403808.857142857,124.599998,37.169998,15.39,274.200012,119.809998,23.620001,3.0829618489999997,23.0,24.42,171.02,8.29,6429.0,3898.0,5614.0,2531.0,815.0
2018-03-19,8189.49125,582453.0,2.69074845778785e+19,4071062.5,381108271.0,1.48715063311814e+22,30.78064883,4402946.571428572,124.870003,36.560001,15.39,270.48999,119.43,23.52,3.0829618489999997,23.0,24.17,167.10001,8.42,6429.0,3898.0,5614.0,2531.0,815.0
2018-03-20,8597.3375,568358.0,2.17279612541995e+19,4069475.0,381392905.0,1.48715063311814e+22,31.3790795,4402084.285714285,124.309998,36.880001,15.28,270.950012,118.949997,23.66,3.0829618489999997,23.0,24.6,167.64999,8.02,6261.0,3938.0,5308.0,2323.0,953.0
2018-03-21,9028.2975,573430.0,2.62083357952414e+19,4067575.0,381674205.0,1.48715063311814e+22,31.0252744,4401222.0,126.480003,37.889999,15.65,270.429993,119.080002,23.469999,3.0829618489999997,23.0,24.49,166.92,7.94,6261.0,3938.0,5308.0,2323.0,953.0
2018-03-22,9023.7175,595109.0,2.45313808439144e+19,4065787.5,381944891.0,1.48715063311814e+22,27.72478850000001,4399932.857142857,125.980003,36.84,15.44,263.670013,120.260002,23.5,3.0829618489999997,23.0,23.87,162.8,7.63,6261.0,3938.0,5308.0,2323.0,953.0
2018-03-23,8411.6525,624132.0,2.28890368584255e+19,4064125.0,382206194.0,1.48715063311814e+22,26.25767336,4398643.714285715,127.610001,36.630001,15.58,258.049988,120.169998,23.42,3.0829618489999997,23.0,23.35,158.50999,7.5,6261.0,3938.0,5308.0,2323.0,953.0
2018-03-24,8881.98625,538024.0,2.69133187279069e+19,4062175.0,382437087.0,1.48715063311814e+22,21.76498898,4397354.571428572,127.610001,36.630001,15.58,258.049988,120.169998,23.42,3.0829618489999997,23.0,23.35,158.50999,7.5,6261.0,3938.0,5308.0,2323.0,953.0
2018-03-25,8548.8125,442835.0,2.39325452354269e+19,4060487.5,382637595.0,1.48715063311814e+22,20.23147507,4396065.428571428,127.610001,36.630001,15.58,258.049988,120.169998,23.42,3.0829618489999997,23.0,23.35,158.50999,7.5,6261.0,3938.0,5308.0,2323.0,953.0
2018-03-26,8429.331240000001,584451.0,2.50716608186348e+19,4058612.5,382909930.0,1.48715063311814e+22,26.98506764,4394776.285714285,128.279999,37.279999,15.72,265.109985,119.709999,23.309999,3.0829618489999997,23.0,23.83,164.39999,7.36,6261.0,3938.0,5308.0,2323.0,953.0
2018-03-27,7854.6375,602492.0,2.61298704451511e+19,4056712.5,383180570.0,1.48715063311814e+22,27.51028124,4393487.142857143,127.489998,36.889999,15.57,260.600006,120.989998,23.42,3.0829618489999997,23.0,23.39,159.08,6.95,6322.0,3972.0,5462.0,2350.0,860.0
2018-03-28,7863.255,543729.0,2.36227862134594e+19,4055025.0,383438736.0,1.48715063311814e+22,24.09273355,4392198.0,125.730003,36.209999,15.36,259.829987,121.309998,23.629999,3.0829618489999997,23.0,23.03,157.25,6.28,6322.0,3972.0,5462.0,2350.0,860.0
2018-03-29,7866.36,565338.0,2.5974042404049e+19,4053125.0,383711835.0,1.48715063311814e+22,27.20122872,4391327.428571428,125.790001,36.970001,15.41,263.149994,121.900002,23.610001,3.0829618489999997,23.0,23.38,160.13,6.62,6322.0,3972.0,5462.0,2350.0,860.0
2018-03-30,6861.325,570293.0,2.77872691854925e+19,4051100.0,383973884.0,1.48715063311814e+22,25.7646693,4390456.857142857,125.790001,36.970001,15.41,263.149994,121.900002,23.610001,3.0829618489999997,23.0,23.38,160.13,6.62,6322.0,3972.0,5462.0,2350.0,860.0
2018-03-31,6970.36375,479741.0,2.20732485724532e+19,4049500.0,384185116.0,1.48715063311814e+22,20.07447617,4389586.285714285,125.790001,36.970001,15.41,263.149994,121.900002,23.610001,3.0829618489999997,23.0,23.38,160.13,6.62,6322.0,3972.0,5462.0,2350.0,860.0
2018-04-01,6926.875,423275.0,2.79968664294928e+19,4047475.0,384380248.0,1.507989024898e+22,18.28180544,4388715.714285715,125.790001,36.970001,15.41,263.149994,121.900002,23.610001,3.145907759,18.0,23.38,160.13,6.62,6322.0,3972.0,5462.0,2350.0,860.0
2018-04-02,6986.835,494663.0,2.73494492686261e+19,4045525.0,384620631.0,1.507989024898e+22,21.39248333,4387845.142857143,127.260002,36.189999,15.65,257.470001,121.879997,23.6,3.145907759,18.0,22.97,155.50999,6.36,6322.0,3972.0,5462.0,2350.0,860.0
2018-04-03,7182.12,594093.0,2.8252478225601e+19,4043487.5,384906974.0,1.507989024898e+22,25.12929851,4386974.571428572,126.300003,36.959999,15.46,260.769989,120.940002,23.639999,3.145907759,18.0,22.8,157.25999,6.53,6198.0,3574.0,5360.0,2624.0,838.0
2018-04-04,7295.89,567822.0,2.56891665017216e+19,4041650.0,385175366.0,1.507989024898e+22,24.81899369,4386104.0,126.449997,36.919998,15.38,263.559998,120.690002,23.629999,3.145907759,18.0,22.85,159.74001,6.42,6198.0,3574.0,5360.0,2624.0,838.0
2018-04-05,6769.48375,536152.0,2.72219083853002e+19,4039700.0,385438508.0,1.507989024898e+22,24.46293557,4385758.285714285,125.800003,37.619999,15.45,265.640015,119.790001,23.719999,3.145907759,18.0,23.15,160.64999,7.22,6198.0,3574.0,5360.0,2624.0,838.0
2018-04-06,6766.5925,640370.0,2.41007198207145e+19,4037975.0,385697756.0,1.507989024898e+22,34.53138383,4385412.571428572,126.389999,36.889999,15.43,259.720001,121.099998,23.629999,3.145907759,18.0,22.72,156.63,6.64,6198.0,3574.0,5360.0,2624.0,838.0
2018-04-07,6854.92125,499520.0,3.15160198871016e+19,4035725.0,385913476.0,1.507989024898e+22,27.16559493,4385066.857142857,126.389999,36.889999,15.43,259.720001,121.099998,23.629999,3.145907759,18.0,22.72,156.63,6.64,6198.0,3574.0,5360.0,2624.0,838.0
2018-04-08,6964.4325,404612.0,2.82043927241293e+19,4033712.5,386110269.0,1.507989024898e+22,21.01734283,4384721.142857143,126.389999,36.889999,15.43,259.720001,121.099998,23.629999,3.145907759,18.0,22.72,156.63,6.64,6198.0,3574.0,5360.0,2624.0,838.0
2018-04-09,7125.53875,543827.0,2.55044395347238e+19,4031875.0,386361409.0,1.507989024898e+22,22.42407623,4384375.428571428,126.82,37.060001,15.56,261.0,121.300003,23.57,3.145907759,18.0,22.96,157.73,6.4,6198.0,3574.0,5360.0,2624.0,838.0
2018-04-10,6789.2675,565720.0,2.85304154313154e+19,4029825.0,386630566.0,1.507989024898e+22,22.98846383,4384029.714285715,127.120003,38.299999,15.62,265.149994,121.080002,23.51,3.145907759,18.0,23.34,161.21001,6.49,1702.0,1103.0,1341.0,599.0,361.0
2018-04-10,6789.2675,565720.0,2.85304154313154e+19,4029825.0,386630566.0,1.507989024898e+22,22.98846383,4384029.714285715,127.120003,38.299999,15.62,265.149994,121.080002,23.51,3.145907759,18.0,23.34,161.21001,6.49,6614.0,3938.0,5659.0,2676.0,955.0
2018-04-11,6824.49375,539435.0,2.80999332193583e+19,4027812.5,386894321.0,1.507989024898e+22,22.75353142,4383684.0,128.110001,38.73,15.69,263.76001,121.510002,23.49,3.145907759,18.0,23.16,160.28,6.62,6614.0,3938.0,5659.0,2676.0,955.0
2018-04-12,6941.63875,617401.0,2.72184233464553e+19,4025887.5,387190227.0,1.507989024898e+22,35.70920887,4384001.0,126.620003,38.709999,15.52,265.929993,120.620003,23.540001,3.145907759,18.0,23.48,162.21001,7.47,6614.0,3938.0,5659.0,2676.0,955.0
2018-04-13,7823.55875,646928.0,2.85896047509703e+19,4023825.0,387504213.0,1.507989024898e+22,36.36336175,4384318.0,127.449997,39.169998,15.68,265.149994,120.900002,23.540001,3.145907759,18.0,23.29,161.37,7.75,6614.0,3938.0,5659.0,2676.0,955.0
2018-04-14,8040.88125,493652.0,2.63405417043492e+19,4022112.5,387743376.0,1.64897405203126e+22,23.75939568,4384635.0,127.449997,39.169998,15.68,265.149994,120.900002,23.540001,3.145907759,18.0,23.29,161.37,7.75,6614.0,3938.0,5659.0,2676.0,955.0
2018-04-15,8083.57375,587008.0,3.03991009162269e+19,4020075.0,388008601.0,1.64897405203126e+22,24.30501194,4384952.0,127.449997,39.169998,15.68,265.149994,120.900002,23.540001,3.145907759,18.0,23.29,161.37,7.75,6614.0,3938.0,5659.0,2676.0,955.0
2018-04-16,8160.4125,738311.0,2.69583912687437e+19,4018312.5,388297531.0,1.64897405203126e+22,25.73063079,4385269.0,127.629997,39.549999,15.72,267.329987,120.940002,23.459999,3.145907759,18.0,23.4,162.60001,7.31,6614.0,3938.0,5659.0,2676.0,955.0
2018-04-17,8030.57,608580.0,3.10458244440774e+19,4016287.5,388596483.0,1.64897405203126e+22,26.13707878,4385586.0,127.75,39.740002,15.8,270.190002,121.269997,23.459999,3.145907759,18.0,23.86,166.10001,7.3,2029.0,1347.0,1687.0,682.0,342.0
2018-04-17,8030.57,608580.0,3.10458244440774e+19,4016287.5,388596483.0,1.64897405203126e+22,26.13707878,4385586.0,127.75,39.740002,15.8,270.190002,121.269997,23.459999,3.145907759,18.0,23.86,166.10001,7.3,6433.0,3714.0,5597.0,2719.0,836.0
2018-04-18,7937.61,589411.0,3.04396709922124e+19,4014287.5,388893085.0,1.64897405203126e+22,25.31797642,4385903.0,127.849998,40.41,16.18,270.390015,120.300003,23.51,3.145907759,18.0,24.11,166.44,6.87,6433.0,3714.0,5597.0,2719.0,836.0
2018-04-19,8188.71875,644586.0,3.39640570772464e+19,4012062.5,389207837.0,1.64897405203126e+22,27.672283899999996,4384043.428571428,127.599998,40.450001,16.26,268.890015,119.32,23.58,3.145907759,18.0,24.02,164.91,6.7,6433.0,3714.0,5597.0,2719.0,836.0
2018-04-20,8333.813740000001,653011.0,2.60805177936137e+19,4010350.0,389512342.0,1.64897405203126e+22,29.02296386,4382183.857142857,126.629997,40.220001,16.129998999999998,266.609985,118.459999,23.719999,3.145907759,18.0,23.89,162.3,6.65,6433.0,3714.0,5597.0,2719.0,836.0
2018-04-21,8866.67,620004.0,3.07190245193872e+19,4008362.5,389795669.0,1.64897405203126e+22,28.40590158,4380324.285714285,126.629997,40.220001,16.129998999999998,266.609985,118.459999,23.719999,3.145907759,18.0,23.89,162.3,6.65,6433.0,3714.0,5597.0,2719.0,836.0
2018-04-22,8830.05875,509549.0,3.01457779164764e+19,4006362.5,390046546.0,1.64897405203126e+22,21.73949684,4378464.714285715,126.629997,40.220001,16.129998999999998,266.609985,118.459999,23.719999,3.145907759,18.0,23.89,162.3,6.65,6433.0,3714.0,5597.0,2719.0,836.0
2018-04-23,8868.161240000001,642648.0,2.92266290514443e+19,4004450.0,390359889.0,1.64897405203126e+22,29.13376866,4376605.142857143,125.620003,40.459999,15.67,266.570007,118.489998,23.870001,3.145907759,18.0,23.8993,161.89,6.55,6433.0,3714.0,5597.0,2719.0,836.0
2018-04-24,9191.82,774308.0,3.05792948767168e+19,4002462.5,390723140.0,1.64897405203126e+22,65.4108642,4374745.571428572,126.230003,40.009998,15.76,262.980011,117.949997,23.84,3.145907759,18.0,23.53,158.46001,7.58,5753.0,3305.0,5134.0,2448.0,619.0
2018-04-24,9191.82,774308.0,3.05792948767168e+19,4002462.5,390723140.0,1.64897405203126e+22,65.4108642,4374745.571428572,126.230003,40.009998,15.76,262.980011,117.949997,23.84,3.145907759,18.0,23.53,158.46001,7.58,2380.0,1551.0,2072.0,829.0,308.0
2018-04-25,9373.3025,688526.0,2.40215799796107e+19,4000925.0,391034665.0,1.64897405203126e+22,91.73241634,4372886.0,125.410004,40.369999,15.61,263.630005,117.160004,23.940001,3.145907759,18.0,23.16,158.64999,7.36,2380.0,1551.0,2072.0,829.0,308.0
2018-04-26,8807.515,660410.0,2.65353444193067e+19,3999162.5,391348462.0,1.64897405203126e+22,67.58831497,4370492.142857143,124.970001,40.959999,15.58,266.309998,117.980003,24.049999,3.145907759,18.0,23.4,161.99001,7.47,2380.0,1551.0,2072.0,829.0,308.0
2018-04-27,9153.64125,675792.0,2.72957776904058e+19,3997387.5,391653624.0,1.72746127101045e+22,55.63050596,4368098.285714285,125.5,40.490002,15.57,266.559998,118.889999,24.030001,3.145907759,18.0,23.4699,162.09,7.49,2380.0,1551.0,2072.0,829.0,308.0
2018-04-28,9144.38375,562244.0,2.55650926326829e+19,3995787.5,391918835.0,1.72746127101045e+22,41.9470722,4365704.428571428,125.5,40.490002,15.57,266.559998,118.889999,24.030001,3.145907759,18.0,23.4699,162.09,7.49,2380.0,1551.0,2072.0,829.0,308.0
2018-04-29,9444.1425,541887.0,3.16612394519699e+19,3993812.5,392175959.0,1.72746127101045e+22,34.8862402,4363310.571428572,125.5,40.490002,15.57,266.559998,118.889999,24.030001,3.145907759,18.0,23.4699,162.09,7.49,2380.0,1551.0,2072.0,829.0,308.0
2018-04-30,9268.7175,642123.0,3.11301326566782e+19,3991875.0,392488775.0,1.72746127101045e+22,36.71911167,4360916.714285715,124.589996,40.5,15.38,264.51001,119.099998,24.129999,3.145907759,18.0,23.6,160.94,7.22,2380.0,1551.0,2072.0,829.0,308.0
2018-05-01,8949.876240000001,632638.0,3.1466685207306e+19,3989900.0,392808416.0,1.72746127101045e+22,31.75790178,4358522.857142857,123.709999,40.23,15.24,264.980011,118.410004,24.290001,3.19244481,14.0,23.77,162.78,7.32,1991.0,1402.0,1658.0,589.0,333.0
2018-05-01,8949.876240000001,632638.0,3.1466685207306e+19,3989900.0,392808416.0,1.72746127101045e+22,31.75790178,4358522.857142857,123.709999,40.23,15.24,264.980011,118.410004,24.290001,3.19244481,14.0,23.77,162.78,7.32,5816.0,3487.0,5084.0,2329.0,732.0
2018-05-02,9029.47875,683381.0,2.79964551238034e+19,3988150.0,393118386.0,1.72746127101045e+22,38.88684015,4356129.0,123.650002,40.419998,15.42,263.200012,118.279999,24.4,3.19244481,14.0,23.73,161.82001,7.24,5816.0,3487.0,5084.0,2329.0,732.0
2018-05-03,9228.8525,663164.0,3.00566517166075e+19,3986262.5,393453789.0,1.72746127101045e+22,39.40065166,4356425.857142857,124.279999,40.279999,15.46,262.619995,118.809998,24.299999,3.19244481,14.0,23.91,161.8,7.64,5816.0,3487.0,5084.0,2329.0,732.0
2018-05-04,9572.69875,695589.0,2.79472046189264e+19,3984537.5,393772454.0,1.72746127101045e+22,39.37853649,4356722.714285715,124.540001,40.549999,15.54,266.019989,118.989998,24.33,3.19244481,14.0,24.1049,164.87,7.56,5816.0,3487.0,5084.0,2329.0,732.0
2018-05-05,9817.5975,625684.0,3.17711265416195e+19,3982525.0,394064560.0,1.72746127101045e+22,32.17831497,4357019.571428572,124.540001,40.549999,15.54,266.019989,118.989998,24.33,3.19244481,14.0,24.1049,164.87,7.56,5816.0,3487.0,5084.0,2329.0,732.0
2018-05-06,9845.54375,533400.0,2.75752929400205e+19,3980812.5,394306313.0,1.72746127101045e+22,31.28195837,4357316.428571428,124.540001,40.549999,15.54,266.019989,118.989998,24.33,3.19244481,14.0,24.1049,164.87,7.56,5816.0,3487.0,5084.0,2329.0,732.0
2018-05-07,9326.76125,660188.0,2.97992284114275e+19,3978937.5,394602630.0,1.72746127101045e+22,35.90014262,4357613.285714285,124.57,40.650002,15.52,266.920013,118.800003,24.379999,3.19244481,14.0,24.4,166.24001,7.58,5816.0,3487.0,5084.0,2329.0,732.0
2018-05-08,9424.99124,664930.0,2.80301079415452e+19,3977200.0,394914118.0,1.72746127101045e+22,34.29413578,4357910.142857143,124.589996,41.029999,15.51,266.920013,118.690002,24.469999,3.19244481,14.0,24.6,166.07001,7.4,2485.0,1695.0,2095.0,790.0,390.0
2018-05-08,9424.99124,664930.0,2.80301079415452e+19,3977200.0,394914118.0,1.72746127101045e+22,34.29413578,4357910.142857143,124.589996,41.029999,15.51,266.920013,118.690002,24.469999,3.19244481,14.0,24.6,166.07001,7.4,6295.0,3987.0,5622.0,2308.0,673.0
2018-05-09,9039.02875,612043.0,3.1707081869162e+19,3975200.0,395217765.0,1.72746127101045e+22,30.52956993,4358207.0,124.330002,41.84,15.53,269.5,117.980003,24.469999,3.19244481,14.0,24.9,167.88,7.44,6295.0,3987.0,5622.0,2308.0,673.0
2018-05-10,9327.04999,617381.0,3.09782751566922e+19,3973275.0,395523770.0,1.72746127101045e+22,26.71177891,4355264.428571428,125.18,42.139999,15.74,272.019989,118.93,24.360001,3.19244481,14.0,25.19,169.62,7.23,6295.0,3987.0,5622.0,2308.0,673.0
2018-05-11,8920.25625,758779.0,2.59755455922326e+19,3971687.5,395826215.0,1.77978225276676e+22,38.61210375,4352321.857142857,125.0,42.150002,15.7,272.850006,119.230003,24.32,3.19244481,14.0,25.2,169.46001,7.38,6295.0,3987.0,5622.0,2308.0,673.0
2018-05-12,8408.35875,588527.0,3.41763926758508e+19,3969625.0,396083381.0,1.77978225276676e+22,28.38834405,4349379.285714285,125.0,42.150002,15.7,272.850006,119.230003,24.32,3.19244481,14.0,25.2,169.46001,7.38,6295.0,3987.0,5622.0,2308.0,673.0
2018-05-13,8442.23875,483616.0,3.04478937255933e+19,3967775.0,396314349.0,1.77978225276676e+22,23.33858622,4346436.714285715,125.0,42.150002,15.7,272.850006,119.230003,24.32,3.19244481,14.0,25.2,169.46001,7.38,6295.0,3987.0,5622.0,2308.0,673.0
2018-05-14,8398.862490000001,636140.0,2.70492967848217e+19,3966125.0,396621879.0,1.77978225276676e+22,35.25774075,4343494.142857143,124.489998,42.470001,15.56,272.980011,118.599998,24.35,3.19244481,14.0,25.04,169.75,7.63,6295.0,3987.0,5622.0,2308.0,673.0
2018-05-15,8711.38875,640168.0,3.01287258428155e+19,3964300.0,396937156.0,1.77978225276676e+22,37.83474629,4340551.571428572,122.480003,42.470001,15.33,271.100006,117.25,24.5,3.19244481,14.0,25.05,167.87,7.83,2505.0,1701.0,2078.0,804.0,427.0
2018-05-15,8711.38875,640168.0,3.01287258428155e+19,3964300.0,396937156.0,1.77978225276676e+22,37.83474629,4340551.571428572,122.480003,42.470001,15.33,271.100006,117.25,24.5,3.19244481,14.0,25.05,167.87,7.83,6048.0,3512.0,5386.0,2536.0,662.0
2018-05-16,8159.25625,604416.0,3.74686593801014e+19,3962062.5,397232481.0,1.77978225276676e+22,32.35890796,4337609.0,122.290001,42.68,15.41,272.23999,116.800003,24.559999,3.19244481,14.0,25.28,168.98,8.5,6048.0,3512.0,5386.0,2536.0,662.0
2018-05-17,8360.22875,629495.0,2.70492967848217e+19,3960412.5,397507113.0,1.77978225276676e+22,54.05727301,4337565.0,122.360001,43.34,15.47,272.01001,116.209999,24.59,3.19244481,14.0,25.36,168.33,9.51,6048.0,3512.0,5386.0,2536.0,662.0
2018-05-18,7996.82125,703262.0,3.03650585506681e+19,3958562.5,397806240.0,1.77978225276676e+22,70.13995212,4337521.0,122.410004,43.0,15.48,271.329987,117.209999,24.639999,3.19244481,14.0,25.59,167.46001,9.0,6048.0,3512.0,5386.0,2536.0,662.0
2018-05-19,8237.3425,514447.0,3.1503467383058e+19,3956637.5,398050323.0,1.77978225276676e+22,31.42390531,4337477.0,122.410004,43.0,15.48,271.329987,117.209999,24.639999,3.19244481,14.0,25.59,167.46001,9.0,6048.0,3512.0,5386.0,2536.0,662.0
2018-05-20,8250.395,475729.0,2.96051293648319e+19,3954837.5,398283382.0,1.77978225276676e+22,24.98915763,4337433.0,122.410004,43.0,15.48,271.329987,117.209999,24.639999,3.19244481,14.0,25.59,167.46001,9.0,6048.0,3512.0,5386.0,2536.0,662.0
2018-05-21,8493.13125,622910.0,3.24359308721582e+19,3952875.0,398575511.0,1.77978225276676e+22,31.28915469,4337389.0,122.480003,43.43,15.54,273.369995,117.269997,24.620001,3.19244481,14.0,25.68,168.39999,8.28,6048.0,3512.0,5386.0,2536.0,662.0
2018-05-22,8324.025,588204.0,3.12751216301386e+19,3950987.5,398868211.0,1.77978225276676e+22,26.52413321,4337345.0,122.410004,42.849998,15.58,272.609985,117.089996,24.610001,3.19244481,14.0,25.318,168.17999,7.85,2684.0,1835.0,2278.0,849.0,406.0
2018-05-22,8324.025,588204.0,3.12751216301386e+19,3950987.5,398868211.0,1.77978225276676e+22,26.52413321,4337345.0,122.410004,42.849998,15.58,272.609985,117.089996,24.610001,3.19244481,14.0,25.318,168.17999,7.85,5368.0,3113.0,4772.0,2255.0,596.0
2018-05-23,7951.51375,640753.0,3.33265589722262e+19,3948962.5,399178640.0,1.77978225276676e+22,30.82025138,4337301.0,122.540001,42.82,15.5,273.359985,117.940002,24.709999,3.19244481,14.0,25.45,169.60001,7.89,5368.0,3113.0,4772.0,2255.0,596.0
2018-05-24,7614.96375,569796.0,2.98332614218805e+19,3947175.0,399467992.0,1.84982075657717e+22,29.75362781,4335903.571428572,123.589996,42.099998,15.69,272.799988,118.879997,24.68,3.19244481,14.0,25.56,169.55,7.79,5368.0,3113.0,4772.0,2255.0,596.0
2018-05-25,7599.9525,618168.0,3.78537157623894e+19,3944975.0,399746396.0,1.84982075657717e+22,30.37696335,4334506.142857143,123.209999,41.0,15.53,272.149994,119.620003,24.799999,3.19244481,14.0,25.64,169.72,7.59,5368.0,3113.0,4772.0,2255.0,596.0
2018-05-26,7436.835,467745.0,3.45028395428538e+19,3942950.0,399971787.0,1.84982075657717e+22,22.51408114,4333108.714285715,123.209999,41.0,15.53,272.149994,119.620003,24.799999,3.19244481,14.0,25.64,169.72,7.59,5368.0,3113.0,4772.0,2255.0,596.0
2018-05-27,7296.79625,442455.0,3.50239677755959e+19,3940900.0,400179126.0,1.84982075657717e+22,19.47089221,4331711.285714285,123.209999,41.0,15.53,272.149994,119.620003,24.799999,3.19244481,14.0,25.64,169.72,7.59,5368.0,3113.0,4772.0,2255.0,596.0
2018-05-28,7383.2175,589209.0,3.42848362254558e+19,3938950.0,400438700.0,1.84982075657717e+22,29.12400991,4330313.857142857,123.209999,41.0,15.53,272.149994,119.620003,24.799999,3.19244481,14.0,25.64,169.72,7.59,5368.0,3113.0,4772.0,2255.0,596.0
2018-05-29,7118.42375,604750.0,2.90425243594808e+19,3937212.5,400726046.0,1.84982075657717e+22,28.63684227,4328916.428571428,123.190002,40.93,15.44,269.019989,122.239998,24.969999,3.19244481,14.0,25.51,168.97,7.08,2714.0,1754.0,2311.0,960.0,403.0
2018-05-29,7118.42375,604750.0,2.90425243594808e+19,3937212.5,400726046.0,1.84982075657717e+22,28.63684227,4328916.428571428,123.190002,40.93,15.44,269.019989,122.239998,24.969999,3.19244481,14.0,25.51,168.97,7.08,5480.0,3130.0,4809.0,2350.0,671.0
2018-05-30,7491.61125,592855.0,3.7626991611656e+19,3935037.5,401020748.0,1.84982075657717e+22,22.66213792,4327519.0,123.370003,42.25,15.55,272.609985,121.419998,24.780001,3.19244481,14.0,25.7547,170.17999,6.97,5480.0,3130.0,4809.0,2350.0,671.0
